date,nombre,variacion
2025-10-31,Lamine Yamal,0.014
2025-10-31,Nico Williams,0.014
2025-10-31,Pablo Marín,0.014
2025-10-31,Aitor Fernández,0.014
2025-10-31,Adnan Januzaj,0.013
2025-10-31,Diego Conde,0.013
2025-10-31,Ferland Mendy,0.013
2025-10-31,Nikola Maraš,0.013
2025-10-31,Marco Esteban,0.013
2025-10-31,Dani Pérez,0.013
2025-10-31,Abu Kamara,0.013
2025-10-31,Fede Valverde,0.012
2025-10-31,Kike García,0.012
2025-10-31,Jon Ander Olasagasti,0.012
2025-10-31,Takuma Asano,0.012
2025-10-31,Augusto Batalla,0.011
2025-10-31,Andoni Gorosabel,0.011
2025-10-31,Ter Stegen,0.009
2025-10-31,Mariano Díaz,0.009
2025-10-31,Tanguy Nianzou,0.009
2025-10-31,Kwasi Sibo,0.009
2025-10-31,Antony Santos,0.008
2025-10-31,Fábio Cardoso,0.008
2025-10-31,Mikel Goti,0.008
2025-10-31,Beñat Prados,0.008
2025-10-31,Alberto Reina,0.007
2025-10-31,Fran González,0.007
2025-10-31,Joan Jordan,0.007
2025-10-31,Nelson Deossa,0.007
2025-10-31,Samu Becerra,0.007
2025-10-31,Alfon González,0.006
2025-10-31,Cédric Bakambu,0.006
2025-10-31,Fran García,0.006
2025-10-31,Brahim Díaz,0.005
2025-10-31,Pau Cubarsi,0.004
2025-10-31,Coba da Costa,0.004
2025-10-31,Nico Serrano,0.004
2025-10-31,Álvaro Núñez,0.003
2025-10-31,Lancinet Kourouma,0.003
2025-10-31,Iñigo Ruiz De Galarreta,0.002
2025-10-31,Dro Fernández,0.002
2025-10-31,Mihailo Ristić,0.002
2025-10-31,Adrià Pedrosa,0.001
2025-10-31,Juanmi Jiménez,0.001
2025-10-31,Sheraldo Becker,0.001
2025-10-31,Iván Romero,-0.224
2025-10-31,Javi Rueda,-0.189
2025-10-31,Lucien Agoumé,-0.189
2025-10-31,Valentin Rosier,-0.138
2025-10-31,Alex Remiro,-0.138
2025-10-31,Iñaki Williams,-0.137
2025-10-31,Andreas Christensen,-0.131
2025-10-31,Sergi Altimira,-0.131
2025-10-31,Manor Solomon,-0.13
2025-10-31,Hugo Duro,-0.126
2025-10-31,Dani Carvajal,-0.123
2025-10-31,Alexis Sánchez,-0.123
2025-10-31,Javi Puado,-0.123
2025-10-31,Gerard Martín,-0.112
2025-10-31,Robert Navarro,-0.112
2025-10-31,Mouctar Diakhaby,-0.104
2025-10-31,Batista Mendy,-0.101
2025-10-31,Yangel Herrera,-0.1
2025-10-31,Matías Dituro,-0.094
2025-10-31,Kike Salas,-0.093
2025-10-31,Baptiste Santamaria,-0.092
2025-10-31,Dimitri Foulquier,-0.09
2025-10-31,Raúl Asencio,-0.089
2025-10-31,Takefusa Kubo,-0.088
2025-10-31,Pablo Barrios,-0.088
2025-10-31,Javi Guerra,-0.086
2025-10-31,Hugo Álvarez,-0.08
2025-10-31,Duje Ćaleta-Car,-0.08
2025-10-31,Clément Lenglet,-0.079
2025-10-31,Pathé Ciss,-0.076
2025-10-31,Jon Pacheco,-0.073
2025-10-31,Flavien Boyomo,-0.072
2025-10-31,Alexander Sørloth,-0.072
2025-10-31,Maroan Sannadi,-0.071
2025-10-31,Gavi,-0.07
2025-10-31,Luis Rioja,-0.068
2025-10-31,Hugo Sotelo,-0.066
2025-10-31,César Azpilicueta,-0.065
2025-10-31,Gabriel Suazo,-0.065
2025-10-31,Sergi Darder,-0.065
2025-10-31,Fernando Calero,-0.063
2025-10-31,Aitor Paredes,-0.063
2025-10-31,Ørjan Nyland,-0.062
2025-10-31,Adrián de la Fuente,-0.061
2025-10-31,Dani Olmo,-0.061
2025-10-31,Leander Dendoncker,-0.06
2025-10-31,Facundo Garcés,-0.058
2025-10-31,Rafa Marín,-0.058
2025-10-31,Miguel Rubio,-0.056
2025-10-31,Antonio Sivera,-0.056
2025-10-31,Diego López,-0.055
2025-10-31,Omar El Hilali,-0.055
2025-10-31,David Affengruber,-0.055
2025-10-31,Dani Raba,-0.053
2025-10-31,Tyrhys Dolan,-0.053
2025-10-31,Rafa Mir,-0.051
2025-10-31,Donny van de Beek,-0.05
2025-10-31,Pablo Campos,-0.049
2025-10-31,Rodrigo Riquelme,-0.049
2025-10-31,Sergio Herrera,-0.049
2025-10-31,Jules Koundé,-0.049
2025-10-31,Raphinha,-0.049
2025-10-31,Matteo Ruggeri,-0.048
2025-10-31,Arnau Tenas,-0.048
2025-10-31,Luiz Júnior,-0.048
2025-10-31,Miguel Román,-0.047
2025-10-31,Oriol Rey,-0.047
2025-10-31,Valentín Gómez,-0.047
2025-10-31,José Luis Gayà,-0.046
2025-10-31,Luiz Felipe,-0.045
2025-10-31,Manu Bueno,-0.043
2025-10-31,Antonio Blanco,-0.043
2025-10-31,Yago Santiago,-0.042
2025-10-31,Dani Calvo,-0.042
2025-10-31,Álvaro Valles,-0.042
2025-10-31,Pablo Ibáñez,-0.042
2025-10-31,Isco,-0.042
2025-10-31,Yáser Asprilla,-0.041
2025-10-31,Martim Neto,-0.04
2025-10-31,Junior Firpo,-0.04
2025-10-31,Carlos Vicente,-0.04
2025-10-31,Arkaitz Mariezkurrena,-0.038
2025-10-31,Fede Redondo,-0.037
2025-10-31,Álvaro Odriozola,-0.037
2025-10-31,Lucas Ahijado,-0.037
2025-10-31,Eric Bailly,-0.037
2025-10-31,Javier Rodríguez,-0.036
2025-10-31,Iker Muñoz,-0.035
2025-10-31,Dani Ceballos,-0.035
2025-10-31,Joan Garcia,-0.035
2025-10-31,Bryan Zaragoza,-0.034
2025-10-31,Unai Simón,-0.034
2025-10-31,Davinchi,-0.033
2025-10-31,Lucas Beltrán,-0.033
2025-10-31,Abdel Alhassane,-0.033
2025-10-31,Adrián San Miguel,-0.032
2025-10-31,Cristian Rivero,-0.032
2025-10-31,Pablo Torre,-0.032
2025-10-31,Álex Berenguer,-0.032
2025-10-31,Isaac Romero,-0.032
2025-10-31,Álvaro Lemos,-0.031
2025-10-31,Pablo García,-0.031
2025-10-31,Thomas Partey,-0.031
2025-10-31,Iago Aspas,-0.031
2025-10-31,Alejandro Catena,-0.031
2025-10-31,Santi Cazorla,-0.03
2025-10-31,Mateu Morey,-0.03
2025-10-31,Antoine Griezmann,-0.03
2025-10-31,Robert Lewandowski,-0.03
2025-10-31,Abdón Prats,-0.029
2025-10-31,Pau Navarro,-0.029
2025-10-31,Abde Rebbach,-0.029
2025-10-31,Iker Benito,-0.029
2025-10-31,Pape Gueye,-0.029
2025-10-31,Pedri,-0.029
2025-10-31,Luca Koleosho,-0.028
2025-10-31,Iván Balliu,-0.028
2025-10-31,Peque Fernández,-0.028
2025-10-31,Diego Llorente,-0.028
2025-10-31,Abdel Abqar,-0.028
2025-10-31,Pablo Martínez,-0.028
2025-10-31,Ali Houary,-0.027
2025-10-31,Filip Ugrinic,-0.027
2025-10-31,Alberto Dadie,-0.027
2025-10-31,Jeremy Toljan,-0.026
2025-10-31,Pepelu,-0.026
2025-10-31,Abel Ruiz,-0.025
2025-10-31,Antoniu Roca,-0.025
2025-10-31,Vladyslav Vanat,-0.025
2025-10-31,Urko Izeta,-0.024
2025-10-31,Pau Cabanes,-0.023
2025-10-31,Carlos Martín,-0.023
2025-10-31,Dani Rodríguez,-0.023
2025-10-31,Unai Gómez,-0.023
2025-10-31,Giacomo Raspadori,-0.023
2025-10-31,Urko González,-0.023
2025-10-31,Antonio Rüdiger,-0.023
2025-10-31,César Tárrega,-0.023
2025-10-31,Calebe Gonçalves,-0.022
2025-10-31,Aritz Elustondo,-0.021
2025-10-31,Tani Oluwaseyi,-0.021
2025-10-31,Abdul Mumin,-0.02
2025-10-31,Unai López,-0.02
2025-10-31,Jozhua Vertrouwd,-0.019
2025-10-31,Alan Matturro,-0.019
2025-10-31,Horațiu Moldovan,-0.019
2025-10-31,Carlos Soler,-0.019
2025-10-31,Yoel Lago,-0.018
2025-10-31,Luka Sučić,-0.018
2025-10-31,José Luis Morales,-0.018
2025-10-31,Aimar Oroz,-0.018
2025-10-31,David López,-0.017
2025-10-31,Aitor Ruibal,-0.017
2025-10-31,Arnaut Danjuma,-0.017
2025-10-31,Unai Egiluz,-0.016
2025-10-31,Pichu Cuéllar,-0.016
2025-10-31,Roger Brugué,-0.016
2025-10-31,José Copete,-0.016
2025-10-31,Manu Sánchez,-0.016
2025-10-31,Igor Zubeldia,-0.016
2025-10-31,Mikel Jauregizar,-0.016
2025-10-31,Damián Rodríguez,-0.015
2025-10-31,Pacha Espino,-0.015
2025-10-31,Marcão,-0.015
2025-10-31,Gonzalo García,-0.014
2025-10-31,Isi Palazón,-0.014
2025-10-31,Alejandro Balde,-0.014
2025-10-31,Unai Marrero,-0.013
2025-10-31,Unai Elgezabal,-0.013
2025-10-31,Andrés Castrín,-0.012
2025-10-31,Sergi Cardona,-0.012
2025-10-31,Ángel Fortuño,-0.011
2025-10-31,Carlos Dominguez,-0.011
2025-10-31,Kike Barja,-0.011
2025-10-31,Álex Moreno,-0.011
2025-10-31,Pau López,-0.011
2025-10-31,Jesús Vázquez,-0.01
2025-10-31,Stole Dimitrievski,-0.01
2025-10-31,Ovie Ejaria,-0.01
2025-10-31,Luka Ilic,-0.01
2025-10-31,Álvaro Rodríguez,-0.01
2025-10-31,Juan Musso,-0.009
2025-10-31,Javi Galán,-0.009
2025-10-31,Toni Lato,-0.009
2025-10-31,Dominik Livakovic,-0.008
2025-10-31,José Salinas,-0.008
2025-10-31,Marc Aguado,-0.008
2025-10-31,Franco Mastantuono,-0.008
2025-10-31,Germán Valera,-0.007
2025-10-31,Mikel Vesga,-0.006
2025-10-31,Carl Starfelt,-0.006
2025-10-31,Álex Forés,-0.005
2025-10-31,Logan Costa,-0.005
2025-10-31,Juan Cruz,-0.005
2025-10-31,Eray Cömert,-0.004
2025-10-31,Orri Óskarsson,-0.004
2025-10-31,Arsen Zakharyan,-0.004
2025-10-31,Manu Fernández,-0.003
2025-10-31,Ander Guevara,-0.003
2025-10-31,André Almeida,-0.003
2025-10-31,David Alaba,-0.003
2025-10-31,Hugo Rincón,-0.003
2025-10-31,Álex Sancris,-0.002
2025-10-31,Josip Brekalo,-0.001
2025-10-31,John Donald,-0.001
2025-10-31,Josán Fernández,-0.001
2025-10-31,Mario Martín,-0.001
2025-10-31,Nicolas Pépé,-0.001
2025-11-01,Gerard Moreno,0.19
2025-11-01,Abde Ezzalzouli,0.146
2025-11-01,Odysseas Vlachodimos,0.137
2025-11-01,Borja Mayoral,0.134
2025-11-01,Ionuț Radu,0.129
2025-11-01,Robin Le Normand,0.129
2025-11-01,Pere Milla,0.128
2025-11-01,Etta Eyong,0.123
2025-11-01,Marc Casadó,0.121
2025-11-01,Jesús Areso,0.117
2025-11-01,Pol Lozano,0.117
2025-11-01,Juan Foyth,0.112
2025-11-01,Pablo Maffeo,0.107
2025-11-01,Moi Gómez,0.106
2025-11-01,Iñaki Peña,0.105
2025-11-01,Ronald Araújo,0.104
2025-11-01,Koke,0.104
2025-11-01,Clemens Riedel,0.103
2025-11-01,Wojciech Szczęsny,0.101
2025-11-01,Jan Oblak,0.097
2025-11-01,Aymeric Laporte,0.095
2025-11-01,Alberto Moleiro,0.095
2025-11-01,André Silva,0.094
2025-11-01,Eduardo Camavinga,0.094
2025-11-01,Tajon Buchanan,0.093
2025-11-01,Jon Moncayola,0.093
2025-11-01,Marcos Alonso,0.093
2025-11-01,Azzedine Ounahi,0.093
2025-11-01,Fermín López,0.091
2025-11-01,Aleix Febas,0.089
2025-11-01,Marc Bartra,0.089
2025-11-01,Éder Militão,0.087
2025-11-01,Edu Expósito,0.087
2025-11-01,Jon Gorrotxategi,0.087
2025-11-01,Luis Milla,0.085
2025-11-01,Giuliano Simeone,0.082
2025-11-01,Nahuel Tenaglia,0.077
2025-11-01,Johnny Cardoso,0.077
2025-11-01,Trent Alexander-Arnold,0.074
2025-11-01,Sofyan Amrabat,0.072
2025-11-01,Rodrigo Mendoza,0.072
2025-11-01,Conor Gallagher,0.072
2025-11-01,Florian Lejeune,0.071
2025-11-01,Jorge de Frutos,0.07
2025-11-01,Nobel Mendy,0.07
2025-11-01,Marcus Rashford,0.069
2025-11-01,Viktor Tsygankov,0.069
2025-11-01,Aurélien Tchouaméni,0.066
2025-11-01,Pep Chavarría,0.066
2025-11-01,Lucas Boyé,0.064
2025-11-01,José Giménez,0.064
2025-11-01,Mauro Arambarri,0.063
2025-11-01,Mikel Oyarzabal,0.062
2025-11-01,Paulo Gazzaniga,0.061
2025-11-01,Adrián Liso,0.061
2025-11-01,Dani Parejo,0.061
2025-11-01,Jan Virgili,0.061
2025-11-01,Rubén García,0.06
2025-11-01,Ferran Jutglà,0.059
2025-11-01,Andrei Rațiu,0.058
2025-11-01,Santiago Mouriño,0.057
2025-11-01,Cucho Hernández,0.056
2025-11-01,Carlos Romero,0.056
2025-11-01,David Soria,0.056
2025-11-01,Marcos Llorente,0.055
2025-11-01,Antonio Raíllo,0.055
2025-11-01,Mateo Joseph,0.055
2025-11-01,Daniel Vivian,0.054
2025-11-01,Santi Comesaña,0.053
2025-11-01,Roony Bardghji,0.053
2025-11-01,Dakonam Djené,0.053
2025-11-01,Axel Witsel,0.052
2025-11-01,Goduine Koyalipou,0.052
2025-11-01,Aarón Escandell,0.051
2025-11-01,Óscar Mingueza,0.051
2025-11-01,Johan Mojica,0.051
2025-11-01,Dávid Hancko,0.048
2025-11-01,Abel Bretones,0.047
2025-11-01,Vitor Reis,0.047
2025-11-01,Arkaitz Mariezkurrena,0.047
2025-11-01,Pau Cabanes,0.046
2025-11-01,Jude Bellingham,0.045
2025-11-01,Álvaro Lemos,0.045
2025-11-01,Carlos Benavídez,0.045
2025-11-01,Adrián San Miguel,0.044
2025-11-01,Rubén Sánchez,0.043
2025-11-01,Christian Stuani,0.043
2025-11-01,Cristian Rivero,0.043
2025-11-01,Andrés Castrín,0.043
2025-11-01,Julen Agirrezabala,0.042
2025-11-01,Victor Chust,0.042
2025-11-01,Salomón Rondón,0.042
2025-11-01,Luca Koleosho,0.041
2025-11-01,Mathew Ryan,0.04
2025-11-01,Lucas Bergström,0.04
2025-11-01,Pablo Durán,0.039
2025-11-01,Manu Fernández,0.039
2025-11-01,Leandro Cabrera,0.038
2025-11-01,Ricardo Rodríguez,0.038
2025-11-01,Denis Suárez,0.038
2025-11-01,Javi Llabrés,0.038
2025-11-01,Yuri Berchiche,0.037
2025-11-01,Renato Veiga,0.037
2025-11-01,Iván Martín,0.036
2025-11-01,Kervin Arriaga,0.036
2025-11-01,Yeray Álvarez,0.036
2025-11-01,Dani Rodríguez,0.036
2025-11-01,Logan Costa,0.036
2025-11-01,Juan Musso,0.036
2025-11-01,Josip Brekalo,0.036
2025-11-01,Óscar Valentín,0.035
2025-11-01,Toni Lato,0.035
2025-11-01,Carlos Álvarez,0.034
2025-11-01,Juan Iglesias,0.034
2025-11-01,Dani Pérez,0.034
2025-11-01,Eray Cömert,0.034
2025-11-01,Jiri Letacek,0.034
2025-11-01,Álvaro García,0.033
2025-11-01,Haissem Hassan,0.033
2025-11-01,Thomas Lemar,0.033
2025-11-01,Kwasi Sibo,0.033
2025-11-01,Jon Karrikaburu,0.033
2025-11-01,Dean Huijsen,0.032
2025-11-01,David Carmo,0.032
2025-11-01,Nemanja Gudelj,0.032
2025-11-01,Ismael Bekhoucha,0.032
2025-11-01,Arda Güler,0.031
2025-11-01,Thiago Almada,0.031
2025-11-01,Gonçalo Guedes,0.031
2025-11-01,Santiago Colombatto,0.031
2025-11-01,Domingos Duarte,0.031
2025-11-01,Federico Viñas,0.031
2025-11-01,Marco Esteban,0.031
2025-11-01,Brais Méndez,0.03
2025-11-01,Héctor Bellerín,0.029
2025-11-01,Gorka Guruzeta,0.029
2025-11-01,Joel Roca,0.029
2025-11-01,Antoniu Roca,0.029
2025-11-01,Diego Rico,0.028
2025-11-01,Arnau Martínez,0.028
2025-11-01,Mario Martín,0.028
2025-11-01,Chidera Ejuke,0.028
2025-11-01,Nico Serrano,0.028
2025-11-01,Carles Aleñá,0.027
2025-11-01,Andoni Gorosabel,0.027
2025-11-01,Miguel Román,0.027
2025-11-01,Pedro Bigas,0.026
2025-11-01,Aitor Fernández,0.026
2025-11-01,Alemão,0.025
2025-11-01,Manu Morlanes,0.024
2025-11-01,Jon Martin,0.024
2025-11-01,Abdón Prats,0.024
2025-11-01,Samu Becerra,0.024
2025-11-01,John Donald,0.024
2025-11-01,Toni Martínez,0.023
2025-11-01,Ilyas Chaira,0.023
2025-11-01,Kike Barja,0.023
2025-11-01,Fran García,0.023
2025-11-01,Franco Cervi,0.023
2025-11-01,Alan Matturro,0.023
2025-11-01,Natan Souza,0.022
2025-11-01,Raúl García de Haro,0.022
2025-11-01,Omar Falah,0.022
2025-11-01,Manu Bueno,0.022
2025-11-01,Marc Bernal,0.021
2025-11-01,Fede Redondo,0.021
2025-11-01,Willy Kambwala,0.02
2025-11-01,José Ángel Carmona,0.019
2025-11-01,Djibril Sow,0.019
2025-11-01,Alex Padilla,0.019
2025-11-01,Alejandro Rego,0.018
2025-11-01,Sergio Carreira,0.018
2025-11-01,Juan Carlos Martín,0.018
2025-11-01,Iñigo Ruiz De Galarreta,0.017
2025-11-01,Lucas Torró,0.017
2025-11-01,Jon Aramburu,0.017
2025-11-01,Kiko Femenía,0.017
2025-11-01,Augusto Batalla,0.016
2025-11-01,Joan Jordan,0.016
2025-11-01,Jorge Herrando,0.016
2025-11-01,Unai Egiluz,0.016
2025-11-01,Rodrygo,0.015
2025-11-01,Daley Blind,0.015
2025-11-01,Brahim Díaz,0.015
2025-11-01,Fran Pérez,0.015
2025-11-01,Aihen Muñoz,0.015
2025-11-01,Alejandro Francés,0.015
2025-11-01,Borja Iglesias,0.014
2025-11-01,Ander Barrenetxea,0.014
2025-11-01,Roberto Fernández,0.014
2025-11-01,Samuel Costa,0.014
2025-11-01,Víctor Parada,0.014
2025-11-01,Eric García,0.013
2025-11-01,Ante Budimir,0.013
2025-11-01,Unai Vencedor,0.013
2025-11-01,Toni Fernández,0.013
2025-11-01,Jonny Otto,0.012
2025-11-01,Martin Valjent,0.012
2025-11-01,Nacho Vidal,0.012
2025-11-01,Pablo Fornals,0.011
2025-11-01,Charles Pickel,0.011
2025-11-01,Thiago Pitarch,0.011
2025-11-01,Álvaro Carreras,0.009
2025-11-01,Marc Roca,0.009
2025-11-01,Youssef Enríquez,0.009
2025-11-01,David Costas,0.009
2025-11-01,Ali Houary,0.009
2025-11-01,Vedat Muriqi,0.008
2025-11-01,Pedro Díaz,0.008
2025-11-01,Javier López,0.008
2025-11-01,Alberto Dadie,0.008
2025-11-01,Akor Adams,0.007
2025-11-01,Juanlu Sánchez,0.007
2025-11-01,Dro Fernández,0.007
2025-11-01,Iker Muñoz,0.007
2025-11-01,Frenkie De Jong,0.005
2025-11-01,Alfon González,0.005
2025-11-01,Gerard Gumbau,0.005
2025-11-01,Ferran Torres,0.004
2025-11-01,Rubén Vargas,0.004
2025-11-01,Nico González,0.004
2025-11-01,Adnan Januzaj,0.004
2025-11-01,Oier Luengo,0.004
2025-11-01,Alex Baena,0.003
2025-11-01,Pablo Marín,0.003
2025-11-01,Jofre Carreras,0.003
2025-11-01,Abu Kamara,0.003
2025-11-01,Kylian Mbappé,0.002
2025-11-01,Bryan Gil,0.002
2025-11-01,Horațiu Moldovan,0.002
2025-11-01,Nelson Deossa,0.002
2025-11-01,Ángel Fortuño,0.002
2025-11-01,Carlos Martín,0.002
2025-11-01,Giovani Lo Celso,0.001
2025-11-01,Sergio Gómez,0.001
2025-11-01,Matías Moreno,0.001
2025-11-01,Adrià Pedrosa,0.001
2025-11-01,Jozhua Vertrouwd,0.001
2025-11-01,Dani Carvajal,-0.232
2025-11-01,Iván Romero,-0.213
2025-11-01,Javi Rueda,-0.201
2025-11-01,Lucien Agoumé,-0.176
2025-11-01,Iñaki Williams,-0.168
2025-11-01,Javi Puado,-0.145
2025-11-01,Hugo Duro,-0.139
2025-11-01,Valentin Rosier,-0.134
2025-11-01,Sergi Altimira,-0.134
2025-11-01,Andreas Christensen,-0.127
2025-11-01,Robert Navarro,-0.127
2025-11-01,Javi Guerra,-0.127
2025-11-01,Alexis Sánchez,-0.123
2025-11-01,Yangel Herrera,-0.121
2025-11-01,Manor Solomon,-0.121
2025-11-01,Pathé Ciss,-0.121
2025-11-01,Alejandro Catena,-0.121
2025-11-01,Gerard Martín,-0.12
2025-11-01,Duje Ćaleta-Car,-0.113
2025-11-01,Mouctar Diakhaby,-0.112
2025-11-01,David Affengruber,-0.109
2025-11-01,Flavien Boyomo,-0.106
2025-11-01,Alex Remiro,-0.105
2025-11-01,Sergi Darder,-0.099
2025-11-01,Kike Salas,-0.098
2025-11-01,Hugo Álvarez,-0.097
2025-11-01,Raúl Asencio,-0.097
2025-11-01,Matías Dituro,-0.094
2025-11-01,Unai López,-0.094
2025-11-01,Arnaut Danjuma,-0.094
2025-11-01,Igor Zubeldia,-0.093
2025-11-01,Luis Rioja,-0.093
2025-11-01,Tyrhys Dolan,-0.093
2025-11-01,Alexander Sørloth,-0.091
2025-11-01,Baptiste Santamaria,-0.089
2025-11-01,Mikel Jauregizar,-0.089
2025-11-01,Rafa Marín,-0.088
2025-11-01,Pablo Barrios,-0.088
2025-11-01,Rafa Mir,-0.087
2025-11-01,Álvaro Valles,-0.086
2025-11-01,Leander Dendoncker,-0.086
2025-11-01,Hugo Sotelo,-0.085
2025-11-01,Álex Moreno,-0.084
2025-11-01,Isaac Romero,-0.084
2025-11-01,Omar El Hilali,-0.082
2025-11-01,Fernando Calero,-0.078
2025-11-01,Batista Mendy,-0.077
2025-11-01,Clément Lenglet,-0.076
2025-11-01,Dani Calvo,-0.075
2025-11-01,Diego López,-0.075
2025-11-01,Adrián de la Fuente,-0.074
2025-11-01,Maroan Sannadi,-0.073
2025-11-01,Jon Pacheco,-0.072
2025-11-01,Aitor Paredes,-0.071
2025-11-01,Carlos Vicente,-0.071
2025-11-01,Dimitri Foulquier,-0.07
2025-11-01,Antonio Blanco,-0.069
2025-11-01,Gabriel Suazo,-0.069
2025-11-01,Antoine Griezmann,-0.069
2025-11-01,Takefusa Kubo,-0.069
2025-11-01,Iago Aspas,-0.068
2025-11-01,Pepelu,-0.067
2025-11-01,Pablo Martínez,-0.064
2025-11-01,Pablo Ibáñez,-0.064
2025-11-01,Dani Ceballos,-0.064
2025-11-01,Jeremy Toljan,-0.064
2025-11-01,Manu Sánchez,-0.063
2025-11-01,Álex Berenguer,-0.063
2025-11-01,Gavi,-0.062
2025-11-01,José Luis Gayà,-0.062
2025-11-01,Vladyslav Vanat,-0.061
2025-11-01,Sergio Herrera,-0.061
2025-11-01,Alejandro Balde,-0.061
2025-11-01,Germán Valera,-0.061
2025-11-01,Ørjan Nyland,-0.059
2025-11-01,Oriol Rey,-0.059
2025-11-01,Miguel Rubio,-0.058
2025-11-01,Pablo Torre,-0.058
2025-11-01,Mateu Morey,-0.057
2025-11-01,Facundo Garcés,-0.057
2025-11-01,Pape Gueye,-0.055
2025-11-01,Luiz Júnior,-0.054
2025-11-01,Isi Palazón,-0.054
2025-11-01,Dani Olmo,-0.054
2025-11-01,Jules Koundé,-0.054
2025-11-01,Bryan Zaragoza,-0.053
2025-11-01,Santi Cazorla,-0.052
2025-11-01,Matteo Ruggeri,-0.052
2025-11-01,Junior Firpo,-0.052
2025-11-01,Valentín Gómez,-0.052
2025-11-01,Lucas Ahijado,-0.051
2025-11-01,Yáser Asprilla,-0.051
2025-11-01,Dani Raba,-0.051
2025-11-01,Rodrigo Riquelme,-0.05
2025-11-01,Arnau Tenas,-0.05
2025-11-01,Josán Fernández,-0.049
2025-11-01,Giacomo Raspadori,-0.049
2025-11-01,Abdel Alhassane,-0.049
2025-11-01,César Tárrega,-0.049
2025-11-01,Calebe Gonçalves,-0.048
2025-11-01,Pablo Campos,-0.048
2025-11-01,Eric Bailly,-0.048
2025-11-01,Franco Mastantuono,-0.048
2025-11-01,Raúl Fernández,-0.047
2025-11-01,Iker Benito,-0.047
2025-11-01,Íñigo Lekue,-0.046
2025-11-01,Urko González,-0.046
2025-11-01,Javier Rodríguez,-0.046
2025-11-01,Sergi Cardona,-0.046
2025-11-01,Nicolas Pépé,-0.045
2025-11-01,Álvaro Odriozola,-0.044
2025-11-01,Thomas Partey,-0.044
2025-11-01,Raphinha,-0.044
2025-11-01,Williot Swedberg,-0.042
2025-11-01,Mawuli Mensah,-0.041
2025-11-01,Óscar Trejo,-0.041
2025-11-01,Martim Neto,-0.041
2025-11-01,Abde Rebbach,-0.04
2025-11-01,Luka Ilic,-0.039
2025-11-01,Ramón Terrats,-0.039
2025-11-01,Pedri,-0.039
2025-11-01,Adrià Altimira,-0.038
2025-11-01,Sergio Camello,-0.038
2025-11-01,Pau Cubarsi,-0.038
2025-11-01,José Copete,-0.037
2025-11-01,Marc Aguado,-0.037
2025-11-01,Marcão,-0.036
2025-11-01,Dani Cárdenas,-0.035
2025-11-01,David Alaba,-0.035
2025-11-01,Unai Simón,-0.035
2025-11-01,Hugo Rincón,-0.034
2025-11-01,Javi Muñoz,-0.033
2025-11-01,Tani Oluwaseyi,-0.033
2025-11-01,Antonio Sivera,-0.033
2025-11-01,Diego Conde,-0.032
2025-11-01,Abdel Abqar,-0.032
2025-11-01,Aitor Ruibal,-0.032
2025-11-01,Yvan Neyou,-0.031
2025-11-01,Pacha Espino,-0.031
2025-11-01,José Luis Morales,-0.031
2025-11-01,Carlos Soler,-0.031
2025-11-01,Ovie Ejaria,-0.03
2025-11-01,Mikel Vesga,-0.03
2025-11-01,Ramón Martínez,-0.03
2025-11-01,Jhon Solís,-0.03
2025-11-01,Robert Lewandowski,-0.03
2025-11-01,Jones El-Abdellaoui,-0.029
2025-11-01,Luiz Felipe,-0.029
2025-11-01,Antonio Rüdiger,-0.029
2025-11-01,Isco,-0.029
2025-11-01,Arsen Zakharyan,-0.028
2025-11-01,Umar Sadiq,-0.028
2025-11-01,Fran González,-0.028
2025-11-01,Pablo García,-0.028
2025-11-01,Jofre Torrents,-0.027
2025-11-01,Orri Óskarsson,-0.027
2025-11-01,Allan Nyom,-0.027
2025-11-01,Bambo Diaby,-0.027
2025-11-01,Largie Ramazani,-0.026
2025-11-01,André Almeida,-0.026
2025-11-01,Unai Elgezabal,-0.026
2025-11-01,Alejandro Iturbe,-0.025
2025-11-01,Roger Brugué,-0.025
2025-11-01,Ezequiel Ávila,-0.024
2025-11-01,Lucas Beltrán,-0.024
2025-11-01,Diego Llorente,-0.024
2025-11-01,Pau López,-0.024
2025-11-01,Lander Pinillos,-0.022
2025-11-01,David López,-0.022
2025-11-01,Ángel Ortiz,-0.021
2025-11-01,Omar Mascarell,-0.021
2025-11-01,Marc Domènech,-0.021
2025-11-01,Hector Fort,-0.02
2025-11-01,Gonzalo García,-0.02
2025-11-01,Carl Starfelt,-0.02
2025-11-01,Álvaro Rodríguez,-0.02
2025-11-01,Antony Santos,-0.02
2025-11-01,Abdul Mumin,-0.019
2025-11-01,Aimar Oroz,-0.019
2025-11-01,César Azpilicueta,-0.018
2025-11-01,Randy Nteka,-0.017
2025-11-01,Grady Diangana,-0.017
2025-11-01,Damián Rodríguez,-0.016
2025-11-01,Marc Pubill,-0.016
2025-11-01,Endrick,-0.016
2025-11-01,Juanmi Jiménez,-0.016
2025-11-01,Leo Román,-0.016
2025-11-01,Fábio Cardoso,-0.015
2025-11-01,Álvaro Núñez,-0.015
2025-11-01,Mikel Goti,-0.014
2025-11-01,Antonio Sánchez,-0.014
2025-11-01,Ayoze Pérez,-0.014
2025-11-01,Fede Valverde,-0.014
2025-11-01,Dominik Livakovic,-0.013
2025-11-01,Nikola Maraš,-0.013
